Feature,PC,r,p_value
feature_3_lag1_autocorr_WINDOW_3,PC46,-0.036127296428526044,0.6952501125659507
feature_3_lag1_autocorr_WINDOW_3,PC47,-0.09848755066534887,0.2845343252038414
feature_3_lag1_autocorr_WINDOW_3,PC48,-0.07706111514291442,0.4028335377127767
feature_3_lag1_autocorr_WINDOW_3,PC49,-0.028297755959987618,0.758993148998483
feature_3_lag1_autocorr_WINDOW_3,PC50,0.05016122609653325,0.5863864665664176
feature_3_lag1_autocorr_WINDOW_3,PC51,-0.05553147276238583,0.5468981162010584
feature_3_lag1_autocorr_WINDOW_3,PC52,0.0442477821177414,0.6313184960326098
feature_3_lag1_autocorr_WINDOW_3,PC53,-0.04386013423769531,0.6343139654576619
feature_3_lag1_autocorr_WINDOW_3,PC54,-0.055835250941011175,0.5447038268922423
feature_3_lag1_autocorr_WINDOW_3,PC55,-0.019301876946992237,0.8342547891999911
feature_3_lag1_autocorr_WINDOW_3,PC56,0.059217912476944336,0.5205654601744429
feature_3_lag1_autocorr_WINDOW_3,PC57,0.008967682963508875,0.9225598151957202
feature_3_lag1_autocorr_WINDOW_3,PC58,0.014502847151865082,0.8750745386396332
feature_3_lag1_autocorr_WINDOW_3,PC59,0.06670407426475948,0.4691486042065531
feature_3_lag1_autocorr_WINDOW_3,PC60,0.023885666062220434,0.7956718211453306
feature_3_lag1_autocorr_WINDOW_3,PC61,-0.02820023260880896,0.7597984542024431
feature_3_lag1_autocorr_WINDOW_3,PC62,-0.025058646401567825,0.7858733327197754
feature_3_lag1_autocorr_WINDOW_3,PC63,0.011687593766071439,0.899181486109032
feature_3_lag1_autocorr_WINDOW_3,PC64,-0.020137217751047654,0.8271911857171261
feature_3_lag1_autocorr_WINDOW_3,PC65,-0.02198431720372964,0.8116218818912129
feature_3_lag1_autocorr_WINDOW_3,PC66,0.004741085097438404,0.9590126339538279
feature_3_lag1_autocorr_WINDOW_3,PC67,-0.06123823193156066,0.5064127874523122
feature_3_lag1_autocorr_WINDOW_3,PC68,-0.022253353867073167,0.8093601262012247
feature_3_lag1_autocorr_WINDOW_3,PC69,0.025848239420264665,0.7792961741208752
feature_3_lag1_autocorr_WINDOW_3,PC70,0.06697230425593714,0.46735928490831047
feature_3_lag1_autocorr_WINDOW_3,PC71,0.046592780143580585,0.6133266467363824
feature_3_lag1_autocorr_WINDOW_3,PC72,0.01936269729904605,0.8337400419631896
feature_3_lag1_autocorr_WINDOW_3,PC73,-0.0558353488264836,0.5447031205298859
feature_3_lag1_autocorr_WINDOW_3,PC74,-0.054101901703591616,0.5572820054114341
feature_3_lag1_autocorr_WINDOW_3,PC75,0.03495406627188971,0.7046799510764356
feature_3_median_WINDOW_1,PC1,0.05699137131730587,0.5363924856249009
feature_3_median_WINDOW_1,PC2,-0.4316356549879091,8.559889754985974e-07
feature_3_median_WINDOW_1,PC3,-0.6194114137790903,4.6390595757700286e-14
feature_3_median_WINDOW_1,PC4,0.4704187107915343,5.911703628724668e-08
feature_3_median_WINDOW_1,PC5,0.12768736723301463,0.16458949583427995
feature_3_median_WINDOW_1,PC6,-0.16742039235737388,0.06759082323903157
feature_3_median_WINDOW_1,PC7,0.0586699846594217,0.5244381692967441
feature_3_median_WINDOW_1,PC8,0.08315076494532588,0.3665779947879952
feature_3_median_WINDOW_1,PC9,0.07255330479631845,0.430988454290783
feature_3_median_WINDOW_1,PC10,0.05341052556269843,0.5623376862337438
feature_3_median_WINDOW_1,PC11,0.018874299459861854,0.8378755178705293
feature_3_median_WINDOW_1,PC12,-0.039034665703732256,0.6720843920991129
feature_3_median_WINDOW_1,PC13,-0.0760683048425499,0.4089391575255353
feature_3_median_WINDOW_1,PC14,0.12104303202988481,0.18786240137628557
feature_3_median_WINDOW_1,PC15,-0.04874857091162565,0.5969866045134975
feature_3_median_WINDOW_1,PC16,0.10133660580538051,0.27076372464508425
feature_3_median_WINDOW_1,PC17,0.026661980993815677,0.7725341519984845
feature_3_median_WINDOW_1,PC18,0.004498207630315443,0.9611106581528005
feature_3_median_WINDOW_1,PC19,-0.03679336056639768,0.6899171479663407
feature_3_median_WINDOW_1,PC20,-0.20800543454755688,0.022623675747406567
feature_3_median_WINDOW_1,PC21,-0.06131690624279079,0.5058657306992385
feature_3_median_WINDOW_1,PC22,0.011684438562008216,0.8992085598508255
feature_3_median_WINDOW_1,PC23,0.02501639422290309,0.7862257154757488
feature_3_median_WINDOW_1,PC24,-0.017040951484229454,0.8534378569740773
feature_3_median_WINDOW_1,PC25,0.05759624850655218,0.5320692740333085
feature_3_median_WINDOW_1,PC26,-0.006785022264308389,0.941369198546206
feature_3_median_WINDOW_1,PC27,-0.06189697356579883,0.5018417669396735
feature_3_median_WINDOW_1,PC28,-0.032794806377085185,0.7221517196083369
feature_3_median_WINDOW_1,PC29,0.07043210035567338,0.4446174173548499
feature_3_median_WINDOW_1,PC30,0.027702790465842703,0.763910097875462
feature_3_median_WINDOW_1,PC31,-0.011990488430042773,0.8965829929851937
feature_3_median_WINDOW_1,PC32,0.006854265060204312,0.9407719377114773
feature_3_median_WINDOW_1,PC33,-0.08595057166659219,0.3506057034838546
feature_3_median_WINDOW_1,PC34,0.030779415638299626,0.7385896917746005
feature_3_median_WINDOW_1,PC35,-0.0785388090410777,0.3938465237912937
feature_3_median_WINDOW_1,PC36,-0.02884898077837885,0.7544462486227872
feature_3_median_WINDOW_1,PC37,0.0582124015639303,0.5276834577999379
feature_3_median_WINDOW_1,PC38,-0.03359445551994931,0.7156640529554953
feature_3_median_WINDOW_1,PC39,0.014004097821695233,0.8793376316242221
feature_3_median_WINDOW_1,PC40,0.009116033876796,0.9212828127862537
feature_3_median_WINDOW_1,PC41,0.05485063083972161,0.5518316972400868
feature_3_median_WINDOW_1,PC42,-0.018675695040289333,0.8395584595288195
feature_3_median_WINDOW_1,PC43,0.0012038590483512551,0.989588233171451
feature_3_median_WINDOW_1,PC44,0.059749487283566695,0.5168222849568035
feature_3_median_WINDOW_1,PC45,-0.04453995911115074,0.6290646989162904
feature_3_median_WINDOW_1,PC46,-0.002306071178371019,0.9800570675196723
feature_3_median_WINDOW_1,PC47,-0.003685784783072542,0.9681303803555724
feature_3_median_WINDOW_1,PC48,-0.011719527121184986,0.8989074832838337
feature_3_median_WINDOW_1,PC49,-0.0018200881911691544,0.9842592443024627
feature_3_median_WINDOW_1,PC50,0.013261864360864194,0.8856882837848229
feature_3_median_WINDOW_1,PC51,-0.043268411087878864,0.638897795775306
feature_3_median_WINDOW_1,PC52,-0.004838358732648762,0.9581724426023581
feature_3_median_WINDOW_1,PC53,-0.0185365588788561,0.8407379088189497
feature_3_median_WINDOW_1,PC54,0.01657743525385048,0.8573815882577362
feature_3_median_WINDOW_1,PC55,-0.031781625596796814,0.7304001623002387
feature_3_median_WINDOW_1,PC56,0.002792559700110213,0.9758510666549753
feature_3_median_WINDOW_1,PC57,0.011924421625971762,0.8971496789281791
feature_3_median_WINDOW_1,PC58,0.024600326647419957,0.7896980134214434
feature_3_median_WINDOW_1,PC59,-0.0188826503930763,0.8378047693987732
feature_3_median_WINDOW_1,PC60,-0.03826150836156565,0.6782160142699284
feature_3_median_WINDOW_1,PC61,-0.01152154553782872,0.9006064465495661
feature_3_median_WINDOW_1,PC62,-0.02140278569307974,0.8165160232981753
feature_3_median_WINDOW_1,PC63,0.061736354376743366,0.5029543154323416
feature_3_median_WINDOW_1,PC64,0.01239222431482416,0.8931382474662856
feature_3_median_WINDOW_1,PC65,0.029061282116264138,0.7526972630268323
feature_3_median_WINDOW_1,PC66,-0.02594443414448245,0.7784959452375937
feature_3_median_WINDOW_1,PC67,-0.000961485464186413,0.991684355365829
feature_3_median_WINDOW_1,PC68,-0.010427245309898074,0.9100050014386994
feature_3_median_WINDOW_1,PC69,0.0003300345450768377,0.9971455696755913
feature_3_median_WINDOW_1,PC70,0.0009454125078731807,0.9918233614553116
feature_3_median_WINDOW_1,PC71,-0.008519750116344038,0.9264167971783158
feature_3_median_WINDOW_1,PC72,-0.0074945078594779516,0.9352510584836732
feature_3_median_WINDOW_1,PC73,0.008192584318662197,0.929234983685181
feature_3_median_WINDOW_1,PC74,-0.0014639978677899942,0.9873385510181037
feature_3_median_WINDOW_1,PC75,6.491228385242104e-05,0.9994385800840808
feature_3_median_WINDOW_2,PC1,0.09754077142252356,0.28921226035022896
feature_3_median_WINDOW_2,PC2,-0.48214641954055454,2.4629436848755328e-08
feature_3_median_WINDOW_2,PC3,-0.5622049522404616,2.361539252136311e-11
feature_3_median_WINDOW_2,PC4,0.49190465802340994,1.158775765584806e-08
feature_3_median_WINDOW_2,PC5,0.08248163073262993,0.37046056178790515
feature_3_median_WINDOW_2,PC6,-0.2272800214384718,0.012545052983428992
feature_3_median_WINDOW_2,PC7,0.0770462444728722,0.4029245901138179
feature_3_median_WINDOW_2,PC8,0.01686219555757565,0.8549583417499607
feature_3_median_WINDOW_2,PC9,0.0371056666500852,0.6874218183190219
feature_3_median_WINDOW_2,PC10,-0.0075603976510233775,0.9346830539954143
feature_3_median_WINDOW_2,PC11,0.021103429902910108,0.819038156988219
feature_3_median_WINDOW_2,PC12,-0.03977330290613182,0.6662465765174459
feature_3_median_WINDOW_2,PC13,-0.019187935292286108,0.8352193120918465
feature_3_median_WINDOW_2,PC14,0.08823396844719086,0.33790721979047855
feature_3_median_WINDOW_2,PC15,-0.05223962071448053,0.5709494579947494
feature_3_median_WINDOW_2,PC16,0.11916812824886441,0.19484371839868864
feature_3_median_WINDOW_2,PC17,0.03707801692871776,0.687642604863272
feature_3_median_WINDOW_2,PC18,-0.002384865177983156,0.9793758033903144
feature_3_median_WINDOW_2,PC19,-0.06385444077209382,0.48838711987633904
feature_3_median_WINDOW_2,PC20,-0.1996519874494387,0.028797563399625598
feature_3_median_WINDOW_2,PC21,-0.048325342151719575,0.6001790574447743
feature_3_median_WINDOW_2,PC22,-0.04053473929052337,0.6602493932966635
feature_3_median_WINDOW_2,PC23,0.04023803877317683,0.6625837147421216
feature_3_median_WINDOW_2,PC24,-0.016164701927057216,0.8608962074348455
feature_3_median_WINDOW_2,PC25,0.02781281774035458,0.7630000887771559
feature_3_median_WINDOW_2,PC26,-0.044365999313634094,0.6304061821269125
feature_3_median_WINDOW_2,PC27,0.03277008907058681,0.7223525720528952
feature_3_median_WINDOW_2,PC28,-0.03622208981869621,0.6944902154930828
feature_3_median_WINDOW_2,PC29,0.02669081131255202,0.7722948872519516
feature_3_median_WINDOW_2,PC30,-0.022294979497623425,0.8090103249093963
feature_3_median_WINDOW_2,PC31,0.023895334618375785,0.7955909224232282
feature_3_median_WINDOW_2,PC32,0.04410746608269775,0.632402072627542
feature_3_median_WINDOW_2,PC33,-0.10927366521794828,0.23480771802316605
feature_3_median_WINDOW_2,PC34,-0.009365541149299064,0.9191355114300365
feature_3_median_WINDOW_2,PC35,-0.05108739228046627,0.5794838993230925
feature_3_median_WINDOW_2,PC36,-0.05355149106918222,0.5613051048485594
feature_3_median_WINDOW_2,PC37,0.03630160637072091,0.6938530165772997
feature_3_median_WINDOW_2,PC38,-0.03966487460684252,0.667102300617912
feature_3_median_WINDOW_2,PC39,0.005770946930156132,0.9501197663035094
feature_3_median_WINDOW_2,PC40,0.05526518961487763,0.5488251131194336
feature_3_median_WINDOW_2,PC41,-0.00017123583518962107,0.9985189989348301
feature_3_median_WINDOW_2,PC42,-0.029901830026208935,0.7457850170982259
feature_3_median_WINDOW_2,PC43,0.02383394265519216,0.7961046379339388
feature_3_median_WINDOW_2,PC44,0.09519054352821976,0.3010444331883033
feature_3_median_WINDOW_2,PC45,-0.0027898765091206174,0.9758742628259528
feature_3_median_WINDOW_2,PC46,0.006118558651475689,0.9471194646567309
feature_3_median_WINDOW_2,PC47,0.02422342440949693,0.7928470213364217
feature_3_median_WINDOW_2,PC48,-0.002399504899975209,0.9792492278926312
feature_3_median_WINDOW_2,PC49,-0.002564910426194264,0.977819163084896
feature_3_median_WINDOW_2,PC50,0.06883908801619702,0.4550102956902438
feature_3_median_WINDOW_2,PC51,-0.00400520338826367,0.9653701300834271
feature_3_median_WINDOW_2,PC52,0.006031215528019607,0.9478732714760875
feature_3_median_WINDOW_2,PC53,0.011965370644877252,0.8967984338800835
feature_3_median_WINDOW_2,PC54,-0.008646544760346354,0.9253248388186066
feature_3_median_WINDOW_2,PC55,-0.010642054637311188,0.9081590579983739
feature_3_median_WINDOW_2,PC56,-0.028950244272518102,0.7536118617695341
feature_3_median_WINDOW_2,PC57,0.011050577103986318,0.9046498179400895
feature_3_median_WINDOW_2,PC58,0.028925506885030025,0.7538156657223719
feature_3_median_WINDOW_2,PC59,-0.013723982860950258,0.8817334561438637
feature_3_median_WINDOW_2,PC60,-0.0015361026596570036,0.9867150051609691
feature_3_median_WINDOW_2,PC61,0.0006229806918617714,0.9946119416685604
feature_3_median_WINDOW_2,PC62,0.008572911467822561,0.9259589536326882
feature_3_median_WINDOW_2,PC63,-0.009577871821058986,0.9173086159308103
feature_3_median_WINDOW_2,PC64,-0.0027497091076079012,0.9762215121825458
feature_3_median_WINDOW_2,PC65,0.007477360308870383,0.9353988846920357
feature_3_median_WINDOW_2,PC66,0.03020771916456964,0.7432745095745426
feature_3_median_WINDOW_2,PC67,0.019761314557482236,0.8303681338041556
feature_3_median_WINDOW_2,PC68,-0.0009397608345252349,0.9918722397036642
feature_3_median_WINDOW_2,PC69,0.003251694756993627,0.9718821597367783
feature_3_median_WINDOW_2,PC70,0.005322131435078592,0.9539946034135193
feature_3_median_WINDOW_2,PC71,-0.007224788111957418,0.9375765200415664
feature_3_median_WINDOW_2,PC72,-0.012190747297709505,0.8948655981651376
feature_3_median_WINDOW_2,PC73,0.012895204959806006,0.8888281749631639
feature_3_median_WINDOW_2,PC74,-0.0012669873539413873,0.9890422910039128
feature_3_median_WINDOW_2,PC75,0.001728625843619054,0.9850501486873583
feature_3_median_WINDOW_3,PC1,0.2067189219870535,0.023493250149899808
feature_3_median_WINDOW_3,PC2,-0.48391813671613015,2.1515866487643934e-08
feature_3_median_WINDOW_3,PC3,-0.5690657310472995,1.1905184816111801e-11
feature_3_median_WINDOW_3,PC4,0.4427841830681626,4.1057033072779753e-07
feature_3_median_WINDOW_3,PC5,0.11631312406596414,0.20583232415396022
feature_3_median_WINDOW_3,PC6,-0.22838727307737555,0.01210999720809439
feature_3_median_WINDOW_3,PC7,0.0492301242353199,0.5933635101518375
feature_3_median_WINDOW_3,PC8,0.059408032658162135,0.5192251139817862
feature_3_median_WINDOW_3,PC9,0.09098913258308036,0.32297870630669423
feature_3_median_WINDOW_3,PC10,-0.0448430699233094,0.6267301607044472
feature_3_median_WINDOW_3,PC11,0.011194598303612809,0.9034130991516843
feature_3_median_WINDOW_3,PC12,-0.0702350583419355,0.44589563523785575
feature_3_median_WINDOW_3,PC13,0.03512514188028,0.703302096108999
feature_3_median_WINDOW_3,PC14,0.02802647983012961,0.7612338653964056
feature_3_median_WINDOW_3,PC15,0.0036641662058911825,0.9683172108982775
feature_3_median_WINDOW_3,PC16,0.11120308289838707,0.22659655044043706
feature_3_median_WINDOW_3,PC17,-0.003064566212543071,0.9734996798699684
feature_3_median_WINDOW_3,PC18,0.012719740553219262,0.8903313785083736
feature_3_median_WINDOW_3,PC19,-0.01322296597427277,0.8860213073471845
feature_3_median_WINDOW_3,PC20,-0.14966791727117496,0.10276950090596969
feature_3_median_WINDOW_3,PC21,-0.08915253886025136,0.3328821739098361
feature_3_median_WINDOW_3,PC22,0.025796060568765933,0.7797303385189165
feature_3_median_WINDOW_3,PC23,0.09457610536332421,0.30418956471776665
feature_3_median_WINDOW_3,PC24,-0.07661329825831521,0.40558083286907504
feature_3_median_WINDOW_3,PC25,0.007454750822087932,0.9355938007122983
feature_3_median_WINDOW_3,PC26,-0.03521764119594579,0.7025575002613906
feature_3_median_WINDOW_3,PC27,0.024738969692914805,0.7885405041317195
feature_3_median_WINDOW_3,PC28,-0.03821073609499584,0.6786194126038332
feature_3_median_WINDOW_3,PC29,0.061946079306719345,0.5015018868531668
feature_3_median_WINDOW_3,PC30,0.0031654065407158358,0.9726280125270629
feature_3_median_WINDOW_3,PC31,0.026555043441914603,0.7734218202064326
feature_3_median_WINDOW_3,PC32,0.02170189873557353,0.8139978071750572
feature_3_median_WINDOW_3,PC33,-0.0777455683761049,0.3986558519774293
feature_3_median_WINDOW_3,PC34,0.052649916428471506,0.5679247681657076
feature_3_median_WINDOW_3,PC35,-0.025968504002875068,0.7782957480704622
feature_3_median_WINDOW_3,PC36,-0.09690962404353362,0.29235894701076975
feature_3_median_WINDOW_3,PC37,0.08279670862785886,0.36862923143508736
feature_3_median_WINDOW_3,PC38,-0.017471711029527263,0.8497760660109516
feature_3_median_WINDOW_3,PC39,-0.051311905646221526,0.5778163233367585
feature_3_median_WINDOW_3,PC40,0.026049061934433758,0.7776258261867632
feature_3_median_WINDOW_3,PC41,0.011986124794827583,0.8966204203264104
feature_3_median_WINDOW_3,PC42,-0.0005739012844451045,0.9950364158163616
feature_3_median_WINDOW_3,PC43,0.034871335650356876,0.7053466129557289
feature_3_median_WINDOW_3,PC44,0.029272994577925572,0.7509543758527182
feature_3_median_WINDOW_3,PC45,-0.010289629559840974,0.911187841975185
feature_3_median_WINDOW_3,PC46,-0.008283806768757423,0.9284491093810131
feature_3_median_WINDOW_3,PC47,-0.012783667462418151,0.8897836713310452
feature_3_median_WINDOW_3,PC48,-0.023087270545311598,0.8023595600294416
feature_3_median_WINDOW_3,PC49,0.001835899185872951,0.9841225230644085
feature_3_median_WINDOW_3,PC50,0.06550899861836092,0.4771660397543982
feature_3_median_WINDOW_3,PC51,-0.019017259810290392,0.8366645476382858
feature_3_median_WINDOW_3,PC52,0.026004240018151464,0.7779985463185782
feature_3_median_WINDOW_3,PC53,0.0014363526024218365,0.987577623037149
feature_3_median_WINDOW_3,PC54,0.008775234319266917,0.9242167034186385
feature_3_median_WINDOW_3,PC55,-0.015510261601414457,0.8664746282782462
feature_3_median_WINDOW_3,PC56,0.029414000731217783,0.7497942614506907
feature_3_median_WINDOW_3,PC57,0.0074168472060583066,0.9359205757180923
feature_3_median_WINDOW_3,PC58,-0.027057699796678544,0.7692519288859279
feature_3_median_WINDOW_3,PC59,-0.006735668314604076,0.9417949259883094
feature_3_median_WINDOW_3,PC60,0.019814051147513542,0.8299222638331722
feature_3_median_WINDOW_3,PC61,0.016920596362239318,0.8544615300331192
feature_3_median_WINDOW_3,PC62,-0.01485847570743553,0.8720369570908729
feature_3_median_WINDOW_3,PC63,-0.061478558317497024,0.5047426577232788
feature_3_median_WINDOW_3,PC64,-0.023856143504925563,0.7959188556388843
feature_3_median_WINDOW_3,PC65,0.0006756598498192518,0.9941563359576903
feature_3_median_WINDOW_3,PC66,-0.030251312680800793,0.7429169454343958
feature_3_median_WINDOW_3,PC67,-0.00038280876026104,0.9966891340458061
feature_3_median_WINDOW_3,PC68,-0.005149919251759907,0.9554816828875125
feature_3_median_WINDOW_3,PC69,-0.0026902701069865254,0.976735373698707
feature_3_median_WINDOW_3,PC70,0.00490732182683673,0.9575768084673912
feature_3_median_WINDOW_3,PC71,-0.0039406955411183595,0.9659275415576826
feature_3_median_WINDOW_3,PC72,-0.005551825855625147,0.9520114026655511
feature_3_median_WINDOW_3,PC73,0.008532990866702075,0.9263027611008207
feature_3_median_WINDOW_3,PC74,-0.002743142674807353,0.976278279773764
feature_3_median_WINDOW_3,PC75,0.0004044415908836946,0.9965020355022319
feature_3_resid_std_WINDOW_1,PC1,0.07307467064885373,0.42767562824170385
feature_3_resid_std_WINDOW_1,PC2,0.15544573510615523,0.09001457250972499
feature_3_resid_std_WINDOW_1,PC3,0.25195260521006785,0.005502444770730014
feature_3_resid_std_WINDOW_1,PC4,-0.023510949402128715,0.7988088121938082
feature_3_resid_std_WINDOW_1,PC5,0.21755089601735006,0.01699258312497893
feature_3_resid_std_WINDOW_1,PC6,-0.2503066775553123,0.005827930202362892
feature_3_resid_std_WINDOW_1,PC7,0.2088537407492243,0.022065523651964684
feature_3_resid_std_WINDOW_1,PC8,0.06033825247200654,0.5126925211242416
feature_3_resid_std_WINDOW_1,PC9,-0.2984764330636184,0.0009288448334201562
feature_3_resid_std_WINDOW_1,PC10,-0.002937933485944875,0.9745943417468141
feature_3_resid_std_WINDOW_1,PC11,0.014186611822863932,0.877777173785066
feature_3_resid_std_WINDOW_1,PC12,-0.43713045407846207,5.978927048021821e-07
feature_3_resid_std_WINDOW_1,PC13,-0.007381420286611616,0.9362260082407068
feature_3_resid_std_WINDOW_1,PC14,-0.18508867365665238,0.04298615806536682
feature_3_resid_std_WINDOW_1,PC15,0.10814706528052315,0.2396973430500216
feature_3_resid_std_WINDOW_1,PC16,-0.0037166555779862692,0.967863593945604
feature_3_resid_std_WINDOW_1,PC17,0.20275963101513486,0.026351276997969096
feature_3_resid_std_WINDOW_1,PC18,-0.09992777567982301,0.2775157516459138
feature_3_resid_std_WINDOW_1,PC19,-0.12967549369911677,0.15806094171447582
feature_3_resid_std_WINDOW_1,PC20,0.007226257125865932,0.9375638531002625
feature_3_resid_std_WINDOW_1,PC21,0.059392362045349055,0.5193355251595558
feature_3_resid_std_WINDOW_1,PC22,0.06109698062833618,0.5073957394577904
feature_3_resid_std_WINDOW_1,PC23,0.040464841969730714,0.660799024777408
feature_3_resid_std_WINDOW_1,PC24,-0.20534142406640749,0.024455914150649582
